date_rpt,company,ticker,EPS_est,EPS_act,suprise
2018-01-25,Columbia Banking System Inc,COLB,0.54,0.41,-24.07
2018-01-25,Investors Bancorp Inc,ISBC,0.15,0.17,+13.33
2018-01-25,Glacier Bancorp Inc,GBCI,0.46,0.44,-4.35
2018-01-25,First Mid-Illinois Bancshares Inc,FMBH,0.59,0.48,-18.64
2018-01-25,East West Bancorp Inc,EWBC,0.91,0.87,-4.4
2018-01-25,ConnectOne Bancorp Inc,CNOB,0.43,0.51,+18.6
2018-01-25,Bancorp Inc,TBBK,0.1,0.1,N/A
2018-01-25,Dime Community Bancshares Inc,DCOM,0.34,0.32,-5.88
2018-01-25,First Financial Bankshares Inc,FFIN,0.44,0.43,-2.27
2018-01-25,Bank of the James,BOTJ,N/A,N/A,N/A
2018-01-25,S&T Bancorp Inc,STBA,0.63,0.67,+6.35
2018-01-25,McCormick & Company Inc,MKC,1.52,1.54,+1.32
2018-01-25,Univest Corporation of Pennsylvania,UVSP,0.43,0.41,-4.65
2018-01-25,MBT Financial Corp,MBTF,0.15,0.18,+20
2018-01-25,Lakeland Financial Corp,LKFN,0.61,0.61,N/A
2018-01-25,E*TRADE Financial Corp,ETFC,0.61,0.69,+13.11
2018-01-25,Sherwin-Williams Co,SHW,3.11,3.16,+1.61
2018-01-25,Intel Corp,INTC,0.87,1.08,+24.14
2018-01-25,Heritage Commerce Corp,HTBK,0.22,0.22,N/A
2018-01-25,Matthews International Corp,MATW,0.61,0.64,+4.92
2018-01-25,Cabot Microelectronics Corp,CCMP,1.02,1.19,+16.67
2018-01-25,KLA-Tencor Corp,KLAC,1.73,1.97,+13.87
2018-01-25,Cleveland-Cliffs Inc,CLF,0.17,0.23,+35.29
2018-01-25,Raytheon Co,RTN,2.02,2.03,+0.5
2018-01-25,Union Pacific Corp,UNP,1.54,1.53,-0.65
2018-01-25,Northrop Grumman Corp,NOC,2.74,2.82,+2.92
2018-01-25,QNB Corp,QNBC,N/A,N/A,N/A
2018-01-25,IBERIABANK Corp,IBKC,1.25,1.33,+6.4
2018-01-25,Heritage Financial Corp,HFWA,0.37,0.42,+13.51
2018-01-25,Deluxe Corp,DLX,1.4,1.4,N/A
2018-01-25,CARBO Ceramics Inc,CRR,-0.7,-0.64,+8.57
2018-01-25,Fair Isaac Corp,FICO,1.09,1.3,+19.27
2018-01-25,Western Digital Corp,WDC,3.79,3.95,+4.22
2018-01-25,First Merchants Corp,FRME,0.62,0.62,N/A
2018-01-25,Carolina Financial Corp,CARO,0.49,0.57,+16.33
2018-01-25,Celanese Corp,CE,1.88,1.98,+5.32
2018-01-25,Oshkosh Corp,OSK,0.56,0.84,+50
2018-01-25,Caterpillar Inc,CAT,1.79,2.16,+20.67
2018-01-25,NATIONAL COMMERCE CORP,NCOM,0.47,0.47,N/A
2018-01-25,Celgene Corp,CELG,1.97,2,+1.52
2018-01-25,Old Republic International Corp,ORI,0.25,0.33,+32
2018-01-25,Pacific Financial Corp,PFLC,N/A,N/A,N/A
2018-01-25,OceanFirst Financial Corp,OCFC,0.45,0.45,N/A
2018-01-25,International Speedway Corp,ISCA,0.74,0.77,+4.05
2018-01-25,DNB Financial Corp,DNBF,0.53,0.62,+16.98
2018-01-25,Starbucks Corp,SBUX,0.57,0.65,+14.04
2018-01-25,Clearfield Inc,CLFD,0.07,0.07,N/A
2018-01-25,TimkenSteel Corp,TMST,-0.34,-0.77,-126.47
2018-01-25,Lancaster Colony Corp,LANC,1.3,1.34,+3.08
2018-01-25,Dover Motorsports Inc,DVD,N/A,N/A,N/A
2018-01-25,Digi International Inc,DGII,-0.03,-0.17,-466.67
2018-01-25,TAL Education Group,TAL,0.06,0.07,+16.67
2018-01-25,Freeport-McMoRan Inc,FCX,0.49,0.51,+4.08
2018-01-25,MB Financial Inc,MBFI,0.64,0.58,-9.38
2018-01-25,Flex Ltd,FLEX,0.3,0.31,+3.33
2018-01-25,Franklin Financial Network Inc,FSB,0.61,0.55,-9.84
2018-01-25,First Hawaiian Inc,FHB,0.41,0.42,+2.44
2018-01-26,ASA Gold and Precious Metals Ltd,ASA,N/A,N/A,N/A
2018-01-26,AB&T Financial Corp,ABTO,N/A,N/A,N/A
2018-01-26,Ameris Bancorp,ABCB,0.63,0.63,N/A
2018-01-26,Air Products and Chemicals Inc,APD,1.65,1.79,+8.48
2018-01-26,World Acceptance Corp,WRLD,0.99,0.19,-80.81
2018-01-26,AbbVie Inc,ABBV,1.44,1.48,+2.78
2018-01-26,Bridge Bancorp Inc,BDGE,0.5,0.3,-40
2018-01-26,Shore Community Bank,SHRC,N/A,N/A,N/A
2018-01-26,Territorial Bancorp Inc,TBNK,0.44,0.44,N/A
2018-01-26,HarborOne Bancorp Inc,HONE,0.09,0.05,-44.44
2018-01-26,California First National Bancorp,CFNB,N/A,N/A,N/A
2018-01-26,Two River Bancorp,TRCB,0.26,0.25,-3.85
2018-01-26,Berkshire Hills Bancorp Inc,BHLB,0.57,0.58,+1.75
2018-01-26,Central Valley Community Bancorp,CVCY,0.25,0.28,+12
2018-01-26,Summit State Bank,SSBI,N/A,N/A,N/A
2018-01-26,Northwest Indiana Bancorp,NWIN,N/A,N/A,N/A
2018-01-26,PROVIDENT BANCORP INC,PVBC,N/A,N/A,N/A
2018-01-26,Reliant Bancorp Inc,RBNC,0.25,0.26,+4
2018-01-26,Lakeland Bancorp Inc,LBAI,0.29,0.29,N/A
2018-01-26,Bioqual Inc,BIOQ,N/A,N/A,N/A
2018-01-26,United Security Bancshares,UBFO,N/A,N/A,N/A
2018-01-26,SBT Bancorp Inc,SBTB,N/A,N/A,N/A
2018-01-26,Bay Banks of Virginia Inc,BAYK,0.1,0.1,N/A
2018-01-26,CSB Bancorp Inc,CSBB,N/A,N/A,N/A
2018-01-26,Unity Bancorp Inc,UNTY,N/A,N/A,N/A
2018-01-26,FNCB Bancorp Inc,FNCB,N/A,N/A,N/A
2018-01-26,Republic Bancorp Inc,RBCAA,0.49,0.53,+8.16
2018-01-26,KS Bancorp Inc,KSBI,N/A,N/A,N/A
2018-01-26,Select Bancorp Inc,SLCT,0.09,N/A,N/A
2018-01-26,Mid Penn Bancorp Inc,MPB,N/A,N/A,N/A
2018-01-26,Solera National Bancorp Inc,SLRK,N/A,N/A,N/A
2018-01-26,Southern National Bancorp of Virginia Inc,SONA,0.24,0.26,+8.33
2018-01-26,Cortland Bancorp,CLDB,N/A,N/A,N/A
2018-01-26,Elmira Savings Bank,ESBK,N/A,N/A,N/A
2018-01-26,ESSA Bancorp Inc,ESSA,N/A,N/A,N/A
2018-01-26,Equity Bancshares Inc,EQBK,0.5,0.55,+10
2018-01-26,IF Bancorp Inc,IROQ,N/A,N/A,N/A
2018-01-26,Wellesley Bancorp Inc,WEBK,N/A,N/A,N/A
2018-01-26,Horizon Bancorp Inc,HBNC,0.3,0.25,-16.67
2018-01-26,FS Bancorp Inc,FSBW,0.95,0.88,-7.37
2018-01-26,Eagle Bancorp Montana Inc,EBMT,0.32,0.34,+6.25
2018-01-26,Malvern Bancorp Inc,MLVF,0.34,0.26,-23.53
2018-01-26,United Bancorp Inc,UBCP,N/A,N/A,N/A
2018-01-26,Civista Bancshares Inc,CIVB,0.29,0.37,+27.59
2018-01-26,Magyar Bancorp Inc,MGYR,N/A,N/A,N/A
2018-01-26,Severn Bancorp Inc,SVBI,N/A,N/A,N/A
2018-01-26,Macatawa Bank Corp,MCBC,0.15,0.13,-13.33
2018-01-26,Shore Bancshares Inc,SHBI,0.27,0.27,N/A
2018-01-26,Community West Bancshares,CWBC,N/A,N/A,N/A
2018-01-26,FFW Corp,FFWC,N/A,N/A,N/A
2018-01-26,C&F Financial Corp,CFFI,N/A,N/A,N/A
2018-01-26,Seneca Foods Corp,SENEA,N/A,N/A,N/A
2018-01-26,Tompkins Financial Corp,TMP,1.15,1.15,N/A
2018-01-26,Emclaire Financial Corp,EMCF,N/A,N/A,N/A
2018-01-26,Lear Corp,LEA,4.28,4.38,+2.34
2018-01-26,Old Point Financial Corp,OPOF,N/A,N/A,N/A
2018-01-26,Colgate-Palmolive Co,CL,0.75,0.75,N/A
2018-01-26,LCNB Corp,LCNB,0.32,0.34,+6.25
2018-01-26,ChoiceOne Financial Services Inc,COFS,N/A,N/A,N/A
2018-01-26,Harleysville Financial Corp,HARL,N/A,N/A,N/A
2018-01-26,Investar Holding Corp,ISTR,0.32,0.28,-12.5
2018-01-26,Strattec Security Corp,STRT,N/A,N/A,N/A
2018-01-26,Riverview Financial Corp,RIVE,N/A,N/A,N/A
2018-01-26,Norwood Financial Corp,NWFL,N/A,N/A,N/A
2018-01-26,PolyOne Corp,POL,0.4,0.41,+2.5
2018-01-26,First Capital Inc,FCAP,N/A,N/A,N/A
2018-01-26,Commercial National Financial Corp,CEFC,N/A,N/A,N/A
2018-01-26,Capstar Financial Holdings Inc,CSTR,0.26,0.28,+7.69
2018-01-26,Peoples Financial Corp,PFBX,N/A,N/A,N/A
2018-01-26,Gentex Corp,GNTX,0.32,0.34,+6.25
2018-01-26,NextEra Energy Inc,NEE,1.31,1.25,-4.58
2018-01-26,Nextera Energy Partners LP,NEP,0.56,0.18,-67.86
2018-01-26,Provident Financial Services Inc,PFS,0.39,0.36,-7.69
2018-01-26,First Financial Northwest Inc,FFNW,0.23,0.31,+34.78
2018-01-26,First Savings Financial Group Inc,FSFG,1.05,1.44,+37.14
2018-01-26,SB Financial Group Inc,SBFG,N/A,N/A,N/A
2018-01-26,Royal Financial Inc,RYFL,N/A,N/A,N/A
2018-01-26,Northway Financial Inc,NWYF,N/A,N/A,N/A
2018-01-26,SouthCrest Financial Group Inc,SCSG,-0.36,0.11,+130.56
2018-01-26,Hill-Rom Holdings Inc,HRC,0.81,0.92,+13.58
2018-01-26,Honeywell International Inc,HON,1.84,1.85,+0.54
2018-01-26,Oppenheimer Holdings Inc,OPY,0.69,1.61,+133.33
2018-01-26,RF Industries Ltd,RFIL,N/A,N/A,N/A
2018-01-26,StoneMor Partners LP,STON,-0.19,0.02,+110.53
2018-01-29,Alexandria Real Estate Equities Inc,ARE,0.4,0.38,-5
2018-01-29,Affiliated Managers Group Inc,AMG,4.53,4.68,+3.31
2018-01-29,Ashland Global Holdings Inc,ASH,0.42,0.42,N/A
2018-01-29,German American Bancorp Inc,GABC,0.42,0.41,-2.38
2018-01-29,Reinsurance Group of America Inc,RGA,2.84,2.6,-8.45
2018-01-29,Alliance Resource Partners LP,ARLP,0.58,0.55,-5.17
2018-01-29,Adient PLC,ADNT,1.27,1.06,-16.54
2018-01-29,Atlantic Capital Bancshares Inc,ACBI,0.16,0.08,-50
2018-01-29,First Bancorp,FBP,0.05,0.11,+120
2018-01-29,First Bancorp,FBP,0.05,0.11,+120
2018-01-29,Blue Hills Bancorp Inc,BHBK,0.16,0.16,N/A
2018-01-29,Independent Bank Group Inc,IBTX,0.94,0.88,-6.38
2018-01-29,Northrim BanCorp Inc,NRIM,0.51,0.51,N/A
2018-01-29,Bryn Mawr Bank Corp,BMTC,0.64,0.63,-1.56
2018-01-29,BankFinancial Corp,BFIN,0.17,0.06,-64.71
2018-01-29,First Bancorp,FBNC,0.53,0.53,N/A
2018-01-29,Pacific Mercantile Bancorp,PMBC,0.14,0.1,-28.57
2018-01-29,First Midwest Bancorp Inc,FMBI,0.35,0.34,-2.86
2018-01-29,Hometrust Bancshares Inc,HTBI,0.3,0.38,+26.67
2018-01-29,Changyou.Com Ltd,CYOU,0.81,0.64,-20.99
2018-01-29,WestRock Co,WRK,0.77,0.87,+12.99
2018-01-29,Crane Co,CR,1.17,1.18,+0.85
2018-01-29,Oritani Financial Corp,ORIT,0.25,0.28,+12
2018-01-29,Coffee Holding Co Inc,JVA,0.02,0.01,-50
2018-01-29,Peapack-Gladstone Financial Corp,PGC,0.47,0.53,+12.77
2018-01-29,IDEX Corp,IEX,1.08,1.12,+3.7
2018-01-29,Potlatchdeltic Corp,PCH,0.61,0.62,+1.64
2018-01-29,Sanmina Corp,SANM,0.53,0.48,-9.43
2018-01-29,J & J Snack Foods Corp,JJSF,0.8,0.88,+10
2018-01-29,Lockheed Martin Corp,LMT,4.07,-2.25,-155.28
2018-01-29,Capstar Financial Holdings Inc,CSTR,0.26,N/A,N/A
2018-01-29,Integrated Device Technology Inc,IDTI,0.41,0.42,+2.44
2018-01-29,Dominion Energy Midstream Partners LP,DM,0.37,0.33,-10.81
2018-01-29,Dominion Energy Inc,D,0.89,0.91,+2.25
2018-01-29,Equity LifeStyle Properties Inc,ELS,0.52,0.53,+1.92
2018-01-29,Werner Enterprises Inc,WERN,0.39,0.42,+7.69
2018-01-29,Heartland Financial USA Inc,HTLF,0.8,0.8,N/A
2018-01-29,Principal Financial Group Inc,PFG,1.37,1.19,-13.14
2018-01-29,Financial Institutions Inc,FISI,0.51,0.5,-1.96
2018-01-29,HMN Financial Inc,HMNF,N/A,N/A,N/A
2018-01-29,Provident Financial Holdings Inc,PROV,0.21,0.17,-19.05
2018-01-29,Graco Inc,GGG,0.36,0.34,-5.56
2018-01-29,Houlihan Lokey Inc,HLI,0.61,0.69,+13.11
2018-01-29,Veritex Holdings Inc,VBTX,0.31,0.23,-25.81
2018-01-29,Hawaiian Holdings Inc,HA,1.08,1.1,+1.85
2018-01-29,Rambus Inc,RMBS,0.19,0.19,N/A
2018-01-29,Luby's Inc,LUB,N/A,N/A,N/A
2018-01-29,Revlon Inc,REV,-1.25,-0.57,+54.4
2018-01-29,Sohu.Com Inc,SOHU,-1.44,-2.01,-39.58
2018-01-29,Nam Tai Property Inc,NTP,N/A,N/A,N/A
2018-01-29,Sogou Inc,SOGO,0.07,0.1,+42.86
2018-01-29,Silicom Ltd,SILC,0.83,0.89,+7.23
2018-01-29,Seagate Technology PLC,STX,1.35,1.48,+9.63
2018-01-30,Arrow Financial Corp,AROW,0.56,0.5,-10.71
2018-01-30,Credit Acceptance Corp,CACC,5.27,3.97,-24.67
2018-01-30,Ally Financial Inc,ALLY,0.62,0.7,+12.9
2018-01-30,Advanced Energy Industries Inc,AEIS,1.22,1.31,+7.38
2018-01-30,Electronic Arts Inc,EA,2.19,2.18,-0.46
2018-01-30,Packaging Corp of America,PKG,1.51,1.56,+3.31
2018-01-30,Autoliv Inc,ALV,1.73,2.03,+17.34
2018-01-30,Access National Corp,ANCX,0.41,0.42,+2.44
2018-01-30,Amdocs Ltd,DOX,0.97,1.06,+9.28
2018-01-30,Anixter International Inc,AXE,1.29,1.41,+9.3
2018-01-30,Advanced Micro Devices Inc,AMD,0.05,0.08,+60
2018-01-30,Align Technology Inc,ALGN,0.96,1.19,+23.96
2018-01-30,A. O. Smith Corp,AOS,0.56,0.6,+7.14
2018-01-30,Village Bank and Trust Financial Corp,VBFC,N/A,N/A,N/A
2018-01-30,AK Steel Holding Corp,AKS,-0.13,-0.06,+53.85
2018-01-30,Carolina Trust Bancshares Inc,CART,N/A,N/A,N/A
2018-01-30,Boston Properties Inc,BXP,0.65,0.67,+3.08
2018-01-30,Hope Bancorp Inc,HOPE,0.31,0.45,+45.16
2018-01-30,Landmark Bancorp Inc,LARK,N/A,N/A,N/A
2018-01-30,Blue Capital Reinsurance Holdings Ltd,BCRH,0.53,0.83,+56.6
2018-01-30,Home Bancorp Inc,HBCP,0.63,0.76,+20.63
2018-01-30,Sterling Bancorp Inc,SBT,0.21,0.2,-4.76
2018-01-30,Lake Shore Bancorp Inc,LSBK,N/A,N/A,N/A
2018-01-30,Northeast Bancorp,NBN,0.45,0.4,-11.11
2018-01-30,Ohio Valley Banc Corp,OVBC,N/A,N/A,N/A
2018-01-30,Washington Trust Bancorp Inc,WASH,0.75,0.82,+9.33
2018-01-30,Cathay General Bancorp,CATY,0.63,0.61,-3.17
2018-01-30,W. R. Berkley Corp,WRB,0.73,0.74,+1.37
2018-01-30,Trico Bancshares,TCBK,0.56,0.47,-16.07
2018-01-30,Brunswick Bancorp,BRBW,N/A,N/A,N/A
2018-01-30,First US Bancshares Inc,FUSB,N/A,N/A,N/A
2018-01-30,Quaint Oak Bancorp Inc,QNTO,N/A,N/A,N/A
2018-01-30,Brinker International Inc,EAT,0.72,0.87,+20.83
2018-01-30,OFG Bancorp,OFG,0.13,0.3,+130.77
2018-01-30,CIB Marine Bancshares Inc,CIBH,N/A,N/A,N/A
2018-01-30,Pacific Premier Bancorp Inc,PPBI,0.51,0.49,-3.92
2018-01-30,Home Federal Bancorp Inc of Louisiana,HFBL,N/A,N/A,N/A
2018-01-30,Community Bankers Trust Corp,ESXB,0.12,0.13,+8.33
2018-01-30,VSB Bancorp Inc,VSBN,N/A,N/A,N/A
2018-01-30,Penns Woods Bancorp Inc,PWOD,N/A,N/A,N/A
2018-01-30,Centerstate Bank Corp,CSFL,0.36,0.35,-2.78
2018-01-30,Zimmer Biomet Holdings Inc,ZBH,2.1,2.1,N/A
2018-01-30,SB One Bancorp,SBBX,0.32,0.24,-25
2018-01-30,Independent Bank Corp,IBCP,0.33,0.36,+9.09
2018-01-30,United Bankshares Inc,UBSI,0.44,0.53,+20.45
2018-01-30,First Interstate Bancsystem Inc,FIBK,0.65,0.57,-12.31
2018-01-30,MidSouth Bancorp Inc,MSL,0.05,-0.13,-360
2018-01-30,First Busey Corp,BUSE,0.46,0.41,-10.87
2018-01-30,Stryker Corp,SYK,1.95,1.96,+0.51
2018-01-30,Chubb Ltd,CB,2.29,2.28,-0.44
2018-01-30,McDonald's Corp,MCD,1.59,1.71,+7.55
2018-01-30,National Instruments Corp,NATI,0.34,0.35,+2.94
2018-01-30,Super Micro Computer Inc,SMCI,N/A,N/A,N/A
2018-01-30,Commercial National Financial Corp,CNAF,N/A,N/A,N/A
2018-01-30,CIT Group Inc,CIT,0.81,0.99,+22.22
2018-01-30,CNX Resources Corp,CNX,0.04,-0.23,-675
2018-01-30,Dover Corp,DOV,1.04,1.84,+76.92
2018-01-30,Wabash National Corp,WNC,0.34,0.36,+5.88
2018-01-30,C.H. Robinson Worldwide Inc,CHRW,0.84,0.86,+2.38
2018-01-30,Standex International Corp,SXI,1.02,1.12,+9.8
2018-01-30,TCF Financial Corp,TCF,0.37,0.32,-13.51
2018-01-30,TFS Financial Corp,TFSL,0.08,0.09,+12.5
2018-01-30,Stifel Financial Corp,SF,0.63,1.47,+133.33
2018-01-30,CNX Midstream Partners LP,CNXM,0.39,0.4,+2.56
2018-01-30,CorVel Corp,CRVL,N/A,N/A,N/A
2018-01-30,Franklin Financial Services Corp,FRAF,N/A,N/A,N/A
2018-01-30,Coda Octopus Group Inc,CODA,N/A,N/A,N/A
2018-01-30,Koss Corp,KOSS,N/A,N/A,N/A
2018-01-30,Nucor Corp,NUE,0.55,0.65,+18.18
2018-01-30,QNB Corp,QNBC,N/A,N/A,N/A
2018-01-30,Corning Inc,GLW,0.47,0.49,+4.26
2018-01-30,Citizens Holding Co,CIZN,0.31,N/A,N/A
2018-01-30,CDK Global Inc,CDK,0.7,0.87,+24.29
2018-01-30,Camden National Corp,CAC,0.69,0.71,+2.9
2018-01-30,Citizens Financial Services Inc,CZFS,1.09,1.18,+8.26
2018-01-30,Flushing Financial Corp,FFIC,0.43,0.33,-23.26
2018-01-30,Covenant Transportation Group Inc,CVTI,0.51,0.5,-1.96
2018-01-30,First of Long Island Corp,FLIC,0.38,0.3,-21.05
2018-01-30,Danaher Corp,DHR,1.16,1.19,+2.59
2018-01-30,Key Tronic Corp,KTCC,N/A,N/A,N/A
2018-01-30,First National Corp,FXNC,N/A,N/A,N/A
2018-01-30,Harris Corp,HRS,1.39,1.67,+20.14
2018-01-30,Scotts Miracle-Gro Co,SMG,-0.94,-1.08,-14.89
2018-01-30,Modine Manufacturing Co,MOD,0.29,0.35,+20.69
2018-01-30,FPB Financial Corp,FPBF,N/A,N/A,N/A
2018-01-30,Kearny Financial Corp,KRNY,0.07,0.06,-14.29
2018-01-30,Harley-Davidson Inc,HOG,0.46,0.47,+2.17
2018-01-30,Equity Residential,EQR,0.36,0.34,-5.56
2018-01-30,Meta Financial Group Inc,CASH,0.62,1.05,+69.35
2018-01-30,Franklin Resources Inc,BEN,0.76,0.88,+15.79
2018-01-30,Waddell & Reed Financial Inc,WDR,0.43,0.48,+11.63
2018-01-30,Fidelity National Financial Inc,FNF,0.6,0.6,N/A
2018-01-30,Waterstone Financial Inc,WSBF,0.21,0.21,N/A
2018-01-30,Investment Technology Group Inc,ITG,0.11,0.12,+9.09
2018-01-30,T. Rowe Price Group Inc,TROW,1.47,1.65,+12.24
2018-01-30,Hubbell Inc,HUBB,1.42,1.5,+5.63
2018-01-30,Robert Half International Inc,RHI,0.51,0.65,+27.45
2018-01-30,Silgan Holdings Inc,SLGN,0.32,0.32,N/A
2018-01-30,Knight-Swift Transportation Holdings Inc,KNX,0.41,0.52,+26.83
2018-01-30,HCA Healthcare Inc,HCA,1.87,2.13,+13.9
2018-01-31,1-800-Flowers.Com Inc,FLWS,0.88,1.06,+20.45
2018-01-31,Aflac Inc,AFL,0.78,0.82,+5.13
2018-01-31,Aceto Corp,ACET,0.23,N/A,N/A
2018-01-31,Eli Lilly and Co,LLY,1.07,1.14,+6.54
2018-01-31,American Financial Group Inc,AFG,1.68,2.2,+30.95
2018-01-31,Kulicke and Soffa Industries Inc,KLIC,0.26,0.54,+107.69
2018-01-31,AGNC Investment Corp,AGNC,0.61,0.63,+3.28
2018-01-31,AvalonBay Communities Inc,AVB,1.19,1.72,+44.54
2018-01-31,Allegiant Travel Co,ALGT,1.66,2.71,+63.25
2018-01-31,Aptiv PLC,DLPH,1.16,N/A,N/A
2018-01-31,Amerigas Partners LP,APU,1.2,0.97,-19.17
2018-01-31,Automatic Data Processing Inc,ADP,0.9,0.99,+10
2018-01-31,Mid-America Apartment Communities Inc,MAA,0.48,0.48,N/A
2018-01-31,AT&T Inc,T,0.65,0.78,+20
2018-01-31,Avery Dennison Corp,AVY,1.25,1.33,+6.4
2018-01-31,ArcBest Corp,ARCB,0.36,0.42,+16.67
2018-01-31,Anthem Inc,ANTM,1.27,1.29,+1.57
2018-01-31,Boot Barn Holdings Inc,BOOT,N/A,N/A,N/A
2018-01-31,Farmers National Banc Corp,FMNB,0.23,0.25,+8.7
2018-01-31,New York Community Bancorp Inc,NYCB,0.17,0.18,+5.88
2018-01-31,Tupperware Brands Corp,TUP,1.5,1.59,+6
2018-01-31,Bankwell Financial Group Inc,BWFG,0.52,0.53,+1.92
2018-01-31,Boeing Co,BA,2.89,3.06,+5.88
2018-01-31,Pitney Bowes Inc,PBI,0.37,0.4,+8.11
2018-01-31,Brookline Bancorp Inc,BRKL,0.2,0.21,+5
2018-01-31,First Citizens BancShares Inc,FCNCA,N/A,N/A,N/A
2018-01-31,Murphy Oil Corp,MUR,0.05,0.08,+60
2018-01-31,SEI Investments Co,SEIC,0.6,0.67,+11.67
2018-01-31,Johnson Controls International PLC,JCI,0.53,0.54,+1.89
2018-01-31,Capstead Mortgage Corp,CMO,0.17,0.17,N/A
2018-01-31,Symantec Corp,SYMC,0.44,0.49,+11.36
2018-01-31,UGI Corp,UGI,0.93,1.01,+8.6
2018-01-31,Open Text Corp,OTEX,0.63,0.76,+20.63
2018-01-31,Xerox Corp,XRX,0.96,1.04,+8.33
2018-01-31,Lincoln National Corp,LNC,1.94,1.98,+2.06
2018-01-31,Tractor Supply Co,TSCO,0.87,0.91,+4.6
2018-01-31,Check Point Software Technologies Ltd,CHKP,1.5,1.58,+5.33
2018-01-31,Kirby Corp,KEX,0.51,0.54,+5.88
2018-01-31,Citrix Systems Inc,CTXS,1.61,1.66,+3.11
2018-01-31,Capital Product Partners LP,CPLP,0.06,0.06,N/A
2018-01-31,Kilroy Realty Corp,KRC,0.23,0.28,+21.74
2018-01-31,Conmed Corp,CNMD,0.65,0.69,+6.15
2018-01-31,United States Steel Corp,X,0.67,0.76,+13.43
2018-01-31,Santander Consumer USA Holdings Inc,SC,0.26,0.27,+3.85
2018-01-31,Meredith Corp,MDP,0.89,1.14,+28.09
2018-01-31,Rexnord Corp,RXN,0.28,0.37,+32.14
2018-01-31,Cimpress NV,CMPR,0.87,0.93,+6.9
2018-01-31,Microsoft Corp,MSFT,0.87,0.96,+10.34
2018-01-31,Core Laboratories NV,CLB,0.58,0.58,N/A
2018-01-31,Griffon Corp,GFF,0.14,0.06,-57.14
2018-01-31,Cadence Design Systems Inc,CDNS,0.39,0.39,N/A
2018-01-31,Duke Realty Corp,DRE,0.1,0.52,+420
2018-01-31,CACI International Inc,CACI,1.68,5.66,+236.9
2018-01-31,D.R. Horton Inc,DHI,0.49,0.49,N/A
2018-01-31,eBay Inc,EBAY,0.59,0.59,N/A
2018-01-31,Evercore Inc,EVR,1.23,1.55,+26.02
2018-01-31,Electro Scientific Industries Inc,ESIO,0.83,0.99,+19.28
2018-01-31,SunCoke Energy Inc,SXC,0.11,0.14,+27.27
2018-01-31,EZCORP Inc,EZPW,0.19,0.23,+21.05
2018-01-31,SunCoke Energy Partners LP,SXCP,0.68,-0.8,-217.65
2018-01-31,Eastgroup Properties Inc,EGP,0.49,0.51,+4.08
2018-01-31,Eagle Materials Inc,EXP,1.39,2.08,+49.64
2018-01-31,Global Eagle Entertainment Inc,ENT,-0.38,-1.51,-297.37
2018-01-31,WEC Energy Group Inc,WEC,0.68,0.71,+4.41
2018-01-31,Energizer Holdings Inc,ENR,1.43,1.55,+8.39
2018-01-31,Enterprise Products Partners LP,EPD,0.35,0.36,+2.86
2018-01-31,Electronics for Imaging Inc,EFII,0.53,0.52,-1.89
2018-01-31,First Foundation Inc,FFWM,0.24,0.25,+4.17
2018-01-31,Thermo Fisher Scientific Inc,TMO,2.66,2.79,+4.89
2018-01-31,Facebook Inc,FB,1.95,1.44,-26.15
2018-01-31,Unum Group,UNM,1.07,1.13,+5.61
2018-01-31,Simon Property Group Inc,SPG,1.77,1.84,+3.95
2018-01-31,Hanover Insurance Group Inc,THG,1.86,2,+7.53
2018-01-31,Star Group LP,SGU,-0.17,-0.24,-41.18
2018-01-31,GasLog Partners LP,GLOP,0.56,0.61,+8.93
2018-01-31,Hillenbrand Inc,HI,0.49,0.54,+10.2
2018-01-31,Sirius XM Holdings Inc,SIRI,0.05,0.03,-40
2018-01-31,Renaissancere Holdings Ltd,RNR,0.76,1.05,+38.16
2018-01-31,Marketaxess Holdings Inc,MKTX,0.87,1.19,+36.78
2018-01-31,Patriot Transportation Holding Inc,PATI,N/A,N/A,N/A
2018-01-31,PayPal Holdings Inc,PYPL,0.52,0.55,+5.77
2018-01-31,Qorvo Inc,QRVO,1.6,1.69,+5.62
2018-01-31,Qualcomm Inc,QCOM,0.91,0.98,+7.69
2018-01-31,MKS Instruments Inc,MKSI,1.63,1.71,+4.91
2018-01-31,NIC Inc,EGOV,0.16,0.17,+6.25
2018-01-31,SmartFinancial Inc,SMBK,0.02,0.24,+1100
2018-01-31,Intevac Inc,IVAC,-0.05,N/A,+100
2018-01-31,Landstar System Inc,LSTR,1.02,1.54,+50.98
2018-01-31,Invesco Ltd,IVZ,0.7,0.73,+4.29
2018-01-31,ServiceNow Inc,NOW,0.35,0.35,N/A
2018-01-31,Nasdaq Inc,NDAQ,1,1.05,+5
2018-01-31,Littelfuse Inc,LFUS,1.68,1.81,+7.74
2018-01-31,Mondelez International Inc,MDLZ,0.56,0.57,+1.79
2018-01-31,OMNOVA Solutions Inc,OMN,0.13,0.1,-23.08
2018-01-31,Murphy USA Inc,MUSA,1.23,1.02,-17.07
2018-01-31,Spire Inc,SR,1.06,1.19,+12.26
2018-01-31,Silicon Laboratories Inc,SLAB,0.86,0.93,+8.14
2018-01-31,Vertex Pharmaceuticals Inc,VRTX,0.53,0.61,+15.09
2018-01-31,O2micro International Ltd,OIIM,-0.06,-0.07,-16.67
