company_name,link,ticker
University of Colorado at Colorado Springs,https://www.thelayoff.com//uccs,
University of Colorado at Denver,https://www.thelayoff.com//university-colorado-denver,
University of Connecticut,https://www.thelayoff.com//university-connecticut,
University of Dallas,https://www.thelayoff.com//ud,
University of Dayton,https://www.thelayoff.com//university-dayton,
University of Delaware,https://www.thelayoff.com//university-delaware,
University of Denver,https://www.thelayoff.com//university-denver,
University of Detroit Mercy,https://www.thelayoff.com//udm,
University of Dreams,https://www.thelayoff.com//university-of-dreams,
University of Dubuque,https://www.thelayoff.com//university-dubuque,
University of Evansville,https://www.thelayoff.com//ue,
University of Findlay,https://www.thelayoff.com//uf,
University of Florida,https://www.thelayoff.com//university-florida,
University of Georgia,https://www.thelayoff.com//ug,
University of Great Falls,https://www.thelayoff.com//ugf,
University of Hartford,https://www.thelayoff.com//uh,
University of Hawaii at Hilo,https://www.thelayoff.com//uhh,
University of Hawaii at Manoa,https://www.thelayoff.com//uhm,
University of Houston,https://www.thelayoff.com//university-houston,
University of Houston-Downtown,https://www.thelayoff.com//university-houston-downtown,
University of Idaho,https://www.thelayoff.com//university-idaho,
University of Illinois Hospital,https://www.thelayoff.com//university-of-illinois-hospital,
University of Illinois at Chicago,https://www.thelayoff.com//uic,
University of Illinois at Urbana-Champaign,https://www.thelayoff.com//uiu,
University of Indianapolis,https://www.thelayoff.com//university-indianapolis,
University of Iowa,https://www.thelayoff.com//university-iowa,
University of Iowa Hospital & Clinics,https://www.thelayoff.com//university-of-iowa-hospital-and-clinics,
University of Judaism College of Arts and Sciences,https://www.thelayoff.com//ujcas,
University of Kansas .,https://www.thelayoff.com//uk,
University of Kansas Hospital,https://www.thelayoff.com//university-of-kansas-hospital,
University of Kentucky Hospital,https://www.thelayoff.com//university-of-kentucky-hospital,
University of La Verne,https://www.thelayoff.com//ulv,
University of Louisiana at Lafayette,https://www.thelayoff.com//ull,
University of Louisiana at Monroe,https://www.thelayoff.com//ulm,
University of Louisville,https://www.thelayoff.com//ul,
University of Louisville Hospital,https://www.thelayoff.com//university-of-louisville-hospital,
University of M D Upper Chesapeake Medical Center,https://www.thelayoff.com//university-of-m-d-upper-chesapeake-medical-center,
University of MD Balto Washington Medical Center,https://www.thelayoff.com//university-of-md-balto-washington-medical-center,
University of MD Charles Regional Medical Center,https://www.thelayoff.com//university-of-md-charles-regional-medical-center,
University of MD Medical Center Midtown Campus,https://www.thelayoff.com//university-of-md-medical-center-midtown-campus,
University of MD Shore Medical Center at Chestertown,https://www.thelayoff.com//university-of-md-shore-medical-ctr-at-chestertown,
University of MD Shore Medical Center at Easton,https://www.thelayoff.com//university-of-md-shore-medical-center-at-easton,
University of Maine,https://www.thelayoff.com//university-maine,
University of Maine at Augusta,https://www.thelayoff.com//uma,
University of Maine at Farmington,https://www.thelayoff.com//umf,
University of Maine at Fort Kent,https://www.thelayoff.com//umfk,
University of Maine at Machias,https://www.thelayoff.com//umm,
University of Maine at Presque Isle,https://www.thelayoff.com//umpi,
University of Mary,https://www.thelayoff.com//university-mary,
University of Mary Hardin-Baylor,https://www.thelayoff.com//umh,
University of Maryland Harford Memorial Hospital,https://www.thelayoff.com//university-of-maryland-harford-memorial-hospital,
University of Maryland Medical Center,https://www.thelayoff.com//university-of-maryland-medical-center,
University of Maryland St Joseph Medical Center,https://www.thelayoff.com//university-of-maryland-st-joseph-medical-center,
University of Maryland/Baltimore County,https://www.thelayoff.com//umbc,
University of Maryland/College Park,https://www.thelayoff.com//umcp,
University of Maryland/Eastern Shore,https://www.thelayoff.com//umes,
University of Maryland/University College,https://www.thelayoff.com//umuc,
University of Massachusetts Amherst,https://www.thelayoff.com//university-massachusetts-amherst,
University of Massachusetts Boston,https://www.thelayoff.com//umb,
University of Massachusetts Dartmouth,https://www.thelayoff.com//umd,
University of Massachusetts Lowell,https://www.thelayoff.com//uml,
University of Memphis,https://www.thelayoff.com//university-memphis,
University of Miami,https://www.thelayoff.com//university-miami,
University of Miami Hospital,https://www.thelayoff.com//university-of-miami-hospital,
University of Michigan Health System,https://www.thelayoff.com//university-of-michigan-health-system,
University of Michigan/Ann Arbor,https://www.thelayoff.com//umaa,
University of Michigan/Dearborn,https://www.thelayoff.com//university-michigan-dearborn,
University of Michigan/Flint,https://www.thelayoff.com//university-michigan-flint,
University of Minnesota Medical Center - Fairview,https://www.thelayoff.com//university-of-minnesota-medical-center-fairview,
University of Minnesota/Crookston,https://www.thelayoff.com//umc,
University of Minnesota/Duluth,https://www.thelayoff.com//university-minnesota-duluth,
University of Minnesota/Morris,https://www.thelayoff.com//university-minnesota-morris,
University of Minnesota/Twin Cities,https://www.thelayoff.com//umtc,
University of Mississippi,https://www.thelayoff.com//university-mississippi,
University of Mississippi Med Center,https://www.thelayoff.com//university-of-mississippi-med-center,
University of Mississippi Medical Center - Grenada,https://www.thelayoff.com//university-of-mississippi-medical-center-grenada,
University of Missouri Health Care,https://www.thelayoff.com//university-of-missouri-health-care,
University of Missouri/Columbia,https://www.thelayoff.com//university-missouri-columbia,
University of Missouri/Kansas City,https://www.thelayoff.com//umkc,
University of Missouri/Rolla,https://www.thelayoff.com//umr,
University of Missouri/St. Louis,https://www.thelayoff.com//umsl,
University of Mobile,https://www.thelayoff.com//university-mobile,
University of Montana,https://www.thelayoff.com//university-montana,
University of Montevallo,https://www.thelayoff.com//university-montevallo,
University of Nebraska at Kearney,https://www.thelayoff.com//unk,
University of Nebraska at Lincoln,https://www.thelayoff.com//unl,
University of Nebraska at Omaha,https://www.thelayoff.com//uno,
University of Nevada/Las Vegas,https://www.thelayoff.com//unlv,
University of Nevada/Reno,https://www.thelayoff.com//unr,
University of New England,https://www.thelayoff.com//une,
University of New Hampshire,https://www.thelayoff.com//unh,
University of New Haven,https://www.thelayoff.com//university-new-haven,
University of New Mexico,https://www.thelayoff.com//unm,
University of New Orleans,https://www.thelayoff.com//university-new-orleans,
University of North Alabama,https://www.thelayoff.com//una,
University of North Carolina Hospital,https://www.thelayoff.com//university-of-north-carolina-hospital,
University of North Carolina at Asheville,https://www.thelayoff.com//unca,
University of North Carolina at Chapel Hill,https://www.thelayoff.com//uncch,
University of North Carolina at Charlotte,https://www.thelayoff.com//uncc,
University of North Carolina at Greensboro,https://www.thelayoff.com//uncg,
University of North Carolina at Pembroke,https://www.thelayoff.com//uncp,
University of North Carolina at Wilmington,https://www.thelayoff.com//uncw,
University of North Dakota,https://www.thelayoff.com//und,
University of North Florida,https://www.thelayoff.com//unf,
University of North Texas,https://www.thelayoff.com//unt,
University of Northern Colorado,https://www.thelayoff.com//unc,
University of Northern Iowa,https://www.thelayoff.com//uni,
University of Notre Dame,https://www.thelayoff.com//university-notre-dame,
University of Oklahoma,https://www.thelayoff.com//uo,
University of Oregon,https://www.thelayoff.com//university-oregon,
University of Pennsylvania,https://www.thelayoff.com//up,
University of Phoenix,https://www.thelayoff.com//university-phoenix,
University of Pittsburgh Medical Center (UPMC),https://www.thelayoff.com//upmc,
University of Pittsburgh at Bradford,https://www.thelayoff.com//upb,
University of Pittsburgh at Greensburg,https://www.thelayoff.com//upg,
University of Pittsburgh at Johnstown,https://www.thelayoff.com//upj,
University of Pittsburgh at Pittsburgh,https://www.thelayoff.com//upp,
University of Portland,https://www.thelayoff.com//university-portland,
University of Puerto Rico/Arecibo Technological University College,https://www.thelayoff.com//upratuc,
University of Puerto Rico/Bayamon University College Campus,https://www.thelayoff.com//uprbucc,
University of Puerto Rico/Cayey University College,https://www.thelayoff.com//uprcuc,
University of Puerto Rico/Humacao University College,https://www.thelayoff.com//uprhuc,
University of Puerto Rico/Mayaguez,https://www.thelayoff.com//uprm,
University of Puerto Rico/Rio Piedras,https://www.thelayoff.com//uprrp,
University of Puget Sound,https://www.thelayoff.com//ups,
University of Redlands,https://www.thelayoff.com//ur,
University of Rhode Island,https://www.thelayoff.com//uri,
University of Richmond,https://www.thelayoff.com//university-richmond,
University of Rio Grande,https://www.thelayoff.com//urg,
University of Rochester,https://www.thelayoff.com//university-rochester,
University of S A Children's and Women's Hos,https://www.thelayoff.com//university-of-s-a-childrens-and-womens-hos,
University of Saint Francis,https://www.thelayoff.com//university-saint-francis,
University of Saint Francis,https://www.thelayoff.com//usf,
University of Saint Thomas,https://www.thelayoff.com//university-saint-thomas,
University of San Diego,https://www.thelayoff.com//usd,
University of San Francisco,https://www.thelayoff.com//university-san-francisco,
University of Science and Arts of Oklahoma,https://www.thelayoff.com//usao,
University of Scranton,https://www.thelayoff.com//us,
University of Sioux Falls,https://www.thelayoff.com//university-sioux-falls,
University of South Alabama,https://www.thelayoff.com//usa,
University of South Alabama Medical Center,https://www.thelayoff.com//university-of-south-alabama-medical-center,
University of South Carolina at Aiken,https://www.thelayoff.com//usca,
University of South Carolina at Columbia,https://www.thelayoff.com//uscc,
University of South Carolina at Spartanburg,https://www.thelayoff.com//uscs,
University of South Dakota,https://www.thelayoff.com//university-south-dakota,
University of South Florida,https://www.thelayoff.com//university-south-florida,
University of Southern California,https://www.thelayoff.com//usc,
University of Southern Colorado,https://www.thelayoff.com//university-southern-colorado,
University of Southern Indiana,https://www.thelayoff.com//usi,
University of Southern Maine,https://www.thelayoff.com//usm,
University of Southern Mississippi,https://www.thelayoff.com//university-southern-mississippi,
University of Tampa,https://www.thelayoff.com//ut,
University of Tennessee at Chattanooga,https://www.thelayoff.com//utc,
University of Tennessee at Knoxville,https://www.thelayoff.com//utk,
University of Tennessee at Martin,https://www.thelayoff.com//utm,
University of Texas Health Science Center at Tyler,https://www.thelayoff.com//university-of-texas-health-science-center-at-tyler,
University of Texas Medical Branch,https://www.thelayoff.com//university-of-texas-medical-branch,
University of Texas at Arlington,https://www.thelayoff.com//uta,
University of Texas at Austin,https://www.thelayoff.com//university-texas-austin,
University of Texas at Dallas,https://www.thelayoff.com//utd,
University of Texas at El Paso,https://www.thelayoff.com//utep,
University of Texas at San Antonio,https://www.thelayoff.com//utsa,
University of Texas-Pan American,https://www.thelayoff.com//university-texas-pan-american,
University of Toledo,https://www.thelayoff.com//university-toledo,
University of Toledo Medical Center,https://www.thelayoff.com//university-of-toledo-medical-center,
University of Tulsa,https://www.thelayoff.com//university-tulsa,
University of Utah,https://www.thelayoff.com//university-utah,
University of Vermont,https://www.thelayoff.com//uv,
University of Vermont Medical Center,https://www.thelayoff.com//university-of-vermont-medical-center,
University of Virginia,https://www.thelayoff.com//university-virginia,
University of Virginia Medical Center,https://www.thelayoff.com//university-of-virginia-medical-center,
University of Virginia's College at Wise,https://www.thelayoff.com//uvcw,
University of Washington,https://www.thelayoff.com//uw,
University of Washington Medical Center,https://www.thelayoff.com//university-of-washington-medical-ctr,
University of West Alabama,https://www.thelayoff.com//uwa,
University of West Florida,https://www.thelayoff.com//uwf,
University of Wi Hospitals & Clinics Authority,https://www.thelayoff.com//university-of-wi-hospitals-and-clinics-authority,
University of Wisconsin/Eau Claire,https://www.thelayoff.com//uwec,
University of Wisconsin/Green Bay,https://www.thelayoff.com//uwgb,
University of Wisconsin/La Crosse,https://www.thelayoff.com//uwlc,
University of Wisconsin/Madison,https://www.thelayoff.com//uwm,
University of Wisconsin/Milwaukee,https://www.thelayoff.com//university-wisconsin-milwaukee,
University of Wisconsin/Oshkosh,https://www.thelayoff.com//uwo,
University of Wisconsin/Parkside,https://www.thelayoff.com//uwp,
University of Wisconsin/Platteville,https://www.thelayoff.com//university-wisconsin-platteville,
University of Wisconsin/River Falls,https://www.thelayoff.com//uwrf,
University of Wisconsin/Stevens Point,https://www.thelayoff.com//uwsp,
University of Wisconsin/Stout,https://www.thelayoff.com//uws,
University of Wisconsin/Superior,https://www.thelayoff.com//university-wisconsin-superior,
University of Wisconsin/Whitewater,https://www.thelayoff.com//uww,
University of Wyoming,https://www.thelayoff.com//university-wyoming,
University of the Arts,https://www.thelayoff.com//university-arts,
University of the District of Columbia,https://www.thelayoff.com//udc,
University of the Incarnate Word,https://www.thelayoff.com//uiw,
University of the Latin American Educational Center,https://www.thelayoff.com//university-of-the-latin-american-educational-center,
University of the Ozarks,https://www.thelayoff.com//university-ozarks,
University of the Pacific,https://www.thelayoff.com//university-pacific,
University of the Rockies,https://www.thelayoff.com//university-of-the-rockies,
University of the Sacred Heart,https://www.thelayoff.com//ush,
University of the Sciences in Philadelphia,https://www.thelayoff.com//usip,
University of the South,https://www.thelayoff.com//university-south,
Univest Corp. of Pennsylvania,https://www.thelayoff.com//univest-of-pennsylvania,UVSP
Univision,https://www.thelayoff.com//univision-communications,
Unm Hospital,https://www.thelayoff.com//unm-hospital,
Unm Sandoval Regional Medical Center,https://www.thelayoff.com//unm-sandoval-regional-medical-center,
Uno Alla Volta,https://www.thelayoff.com//uno-alla-volta,
Unum Group,https://www.thelayoff.com//unum-group,UNM
Unwired Planet Inc.,https://www.thelayoff.com//unwired-planet,UPIP
Up Health System - Marquette,https://www.thelayoff.com//up-health-system-marquette,
Up Health System Portage,https://www.thelayoff.com//up-health-system-portage,
Upek,https://www.thelayoff.com//upek,
Upland Hills Health,https://www.thelayoff.com//upland-hills-health,
Upland Software Inc.,https://www.thelayoff.com//upland-software,UPLD
Upland Unified School District,https://www.thelayoff.com//upland-unified-school-district,
Upper Adams School District,https://www.thelayoff.com//upper-adams-sd-school-district,
Upper Arlington City - School District,https://www.thelayoff.com//upper-arlington-city-school-district,
Upper Connecticut Valley Hospital,https://www.thelayoff.com//upper-connecticut-valley-hospital,
Upper Darby School District,https://www.thelayoff.com//upper-darby-sd-school-district,
Upper Dauphin Area School District,https://www.thelayoff.com//upper-dauphin-area-sd-school-district,
Upper Deerfield Township School District,https://www.thelayoff.com//upper-deerfield-township-school-district,
Upper Dublin School District,https://www.thelayoff.com//upper-dublin-sd-school-district,
Upper Freehold Regional School District,https://www.thelayoff.com//upper-freehold-regional-school-district,
Upper Iowa University,https://www.thelayoff.com//upper-iowa,
Upper Lake Unified School District,https://www.thelayoff.com//upper-lake-unified-school-district,
Upper Lake Union Elementary School District,https://www.thelayoff.com//upper-lake-union-elementary-school-district,
Upper Lake Union High - School District,https://www.thelayoff.com//upper-lake-union-high-school-district,
Upper Merion Area School District,https://www.thelayoff.com//upper-merion-area-sd-school-district,
Upper Moreland Township School District,https://www.thelayoff.com//upper-moreland-township-sd-school-district,
Upper Perkiomen School District,https://www.thelayoff.com//upper-perkiomen-sd-school-district,
Upper Pittsgrove Twp Scool District,https://www.thelayoff.com//upper-pittsgrove-twp-scool-district-school-district,
Upper Saddle River School District,https://www.thelayoff.com//upper-saddle-river-school-district,
Upper Saint Clair School District,https://www.thelayoff.com//upper-saint-clair-sd-school-district,
Upper Sandusky Exempted Village School District,https://www.thelayoff.com//upper-sandusky-exempted-village-school-district,
Upper Scioto Valley Local,https://www.thelayoff.com//upper-scioto-valley-local-school-district,
Upper Township School District,https://www.thelayoff.com//upper-township-school-district,
Upper Valley Medical Center,https://www.thelayoff.com//upper-valley-medical-center,
Upper West Shore Elementary School District,https://www.thelayoff.com//upper-west-shore-elementary-school-district,
Upsala Public School District,https://www.thelayoff.com//upsala-public-school-district,
Upshur County,https://www.thelayoff.com//upshur-tx,
Upshur County Schools,https://www.thelayoff.com//upshur-county-schools-school-district,
"Upshur County, WV",https://www.thelayoff.com//upshur-wv,
Upson County,https://www.thelayoff.com//upson,
Upson Regional Medical Center,https://www.thelayoff.com//upson-regional-medical-center,
Upton County,https://www.thelayoff.com//upton,
Upton Public Schools,https://www.thelayoff.com//upton-public-schools-school-district,
Ur-Energy Inc.,https://www.thelayoff.com//ur-energy,URG
Uranerz Energy Corp.,https://www.thelayoff.com//uranerz-energy,URZ
Uranerz Energy Corporation,https://www.thelayoff.com//uranerz-energy-corporation,URZ
Uranium Energy Corp.,https://www.thelayoff.com//uranium-energy,UEC
"Uranium One, Inc.",https://www.thelayoff.com//uranium-one,UUU
Uranium Participation Corp.,https://www.thelayoff.com//uranium-participation,
Uranium Resources Inc.,https://www.thelayoff.com//uranium-resources,URRE
Urban Edge Properties,https://www.thelayoff.com//urban-edge-properties,UE
Urban Nirvana,https://www.thelayoff.com//urban-nirvana,
Urban Outfitters Inc.,https://www.thelayoff.com//urban-outfitters,URBN
Urbana City School District,https://www.thelayoff.com//urbana-city-school-district,
Urbana Corporation,https://www.thelayoff.com//urbana-corporation,URB
Urbana School District 116,https://www.thelayoff.com//urbana-sd-116-school-district,
Urbana University,https://www.thelayoff.com//urbana,
Urbancode,https://www.thelayoff.com//urbancode,
Urbandale Community School District,https://www.thelayoff.com//urbandale-comm-school-district,
UroGen Pharma,https://www.thelayoff.com//urogen-pharma,URGN
Urologix Inc.,https://www.thelayoff.com//urologix,ULGX
Urooj,https://www.thelayoff.com//urooj,
Uroplasty Inc.,https://www.thelayoff.com//uroplasty,UPI
Ursinus College,https://www.thelayoff.com//ursinus,
Urstadt Biddle Properties Inc.,https://www.thelayoff.com//urstadt-biddle-properties,UBA
Ursuline College,https://www.thelayoff.com//ursuline,
Us Gold Corporation,https://www.thelayoff.com//us-gold-corporation,UXG
Usc Verdugo Hills Hospital,https://www.thelayoff.com//usc-verdugo-hills-hospital,
User Centric,https://www.thelayoff.com//user-centric,
User Insight,https://www.thelayoff.com//user-insight,
User-Friendly Phone Book,https://www.thelayoff.com//user-friendly-phone-book,
Usmd Hospital at Arlington L P,https://www.thelayoff.com//usmd-hospital-at-arlington-l-p,
Usmd Hospital at Fort Worth,https://www.thelayoff.com//usmd-hospital-at-fort-worth,
Usphs Lawton Indian Hospital,https://www.thelayoff.com//usphs-lawton-indian-hospital,
Ut Southwestern University Hospital,https://www.thelayoff.com//ut-southwestern-university-hospital,
Ut Southwestern University Hospital - Zale Lipshy,https://www.thelayoff.com//ut-southwestern-university-hospital-zale-lipshy,
Utah,https://www.thelayoff.com//utah,
Utah County,https://www.thelayoff.com//utah-county,
Utah Medical Products Inc.,https://www.thelayoff.com//utah-medical-products,UTMD
Utah State University,https://www.thelayoff.com//usu,
Utah Valley Hospital,https://www.thelayoff.com//utah-valley-hospital,
Utica City School District,https://www.thelayoff.com//utica-city-school-district,
Utica College of Syracuse University,https://www.thelayoff.com//ucsu,
Utica Community Schools,https://www.thelayoff.com//utica-community-schools-school-district,
Utility Systems Construction,https://www.thelayoff.com//utility-systems-construction,
Utopia Independent School District,https://www.thelayoff.com//utopia-isd-school-district,
Uvalde CISD School District,https://www.thelayoff.com//uvalde-cisd-school-district,
Uvalde County,https://www.thelayoff.com//uvalde,
Uvalde Memorial Hospital,https://www.thelayoff.com//uvalde-memorial-hospital,
Uxbridge School District,https://www.thelayoff.com//uxbridge-school-district,
uMonitor - Parsam Technologies,https://www.thelayoff.com//umonitor--parsam-technologies,
uniQure N.V.,https://www.thelayoff.com//uniqure,QURE
usdod,https://www.thelayoff.com//usdod,
