company_name,link,ticker
iParty Corp.,https://www.thelayoff.com//iparty,IPT
iPass Inc.,https://www.thelayoff.com//ipass,IPAS
iPipeline,https://www.thelayoff.com//ipipeline,
iProspect,https://www.thelayoff.com//iprospect,
iRadimed Corp.,https://www.thelayoff.com//iradimed,IRMD
iRhythm Technologies,https://www.thelayoff.com//irhythm-technologies,IRTC
iRobot Corp.,https://www.thelayoff.com//irobot,IRBT
iSeatz.com,https://www.thelayoff.com//iseatz,
iSi Environmental Services,https://www.thelayoff.com//isi-environmental-services,
iSpace,https://www.thelayoff.com//ispace,
iStar Financial Inc.,https://www.thelayoff.com//istar-financial,SFI
iT People Corporation,https://www.thelayoff.com//it-people-corporation,
iTech Solutions,https://www.thelayoff.com//itech-solutions,
iTech US,https://www.thelayoff.com//itech-us,
iTrendz,https://www.thelayoff.com//itrendz,
iVenture Solutions,https://www.thelayoff.com//iventure-solutions,
iboats.com,https://www.thelayoff.com//iboats,
icad Inc.,https://www.thelayoff.com//icad,ICAD
immixGroup,https://www.thelayoff.com//immixgroup,
inContact Inc.,https://www.thelayoff.com//incontact,SAAS
inVentiv Health Inc.,https://www.thelayoff.com//inventiv-health,VTIV
infoUSA Inc.,https://www.thelayoff.com//infousa,IUSA
